projectID,Llama'd?,Ticker,Name,Website,Primary Chain,Chain,Contracts,Category,Asset Class,Type,Issuer,Issuer Source Link,Issuer Registry Info,Redeemable,Attestations,CEX Listed,KYC,Transferable,Self Custody,Token Status/Potential Airdrop?,Notes,Claimed TVL,On-chain TVL,Active TVL,DeFi Active TVL,Derivatives,RWA Classification,Access Model,Coingecko ID,Coinmarketcap ID,Pool ID,Twitter,Holders to be Removed from Active TVL,ISIN
,,LLYx,Eli Lilly xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:Xsnuv4omNoHozR6EEW5mXkw8Nrny5rB3jVfLqi6gKMH; ethereum:0x19c41ea77b34bbdee61c3a87a75d1abda2ed0be4,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/eli-lilly-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219328
,,XOMx,Exxon Mobil xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsaHND8sHyfMfsWPj6kSdd5VwvCayZvjYgKmmcNL5qh; ethereum:0xeedb0273c5af792745180e9ff568cd01550ffa13,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/exxon-mobil-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219286
,,GMEx,Gamestop xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:Xsf9mBktVB9BSU5kf4nHxPq5hCBJ2j2ui3ecFGxPRGc; ethereum:0xe5f6d3b2405abdfe6f660e63202b25d23763160d,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/gamestop-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219690
,,GLDx,Gold xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:Xsv9hRk1z5ystj9MhnA7Lq4vjSsLwzL2nxrwmwtD3re; ethereum:0x2380f2673c640fb67e2d6b55b44c62f0e0e69da9,Tokenized Stocks & Equities,Equity index / basket token,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/gold-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219740
,,GSx,Goldman Sachs xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsgaUyp4jd1fNBCxgtTKkW64xnnhQcvgaxzsbAq5ZD1; ethereum:0x3ee7e9b3a992fd23cd1c363b0e296856b04ab149,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/goldman-sachs-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219682
,,HDx,Home Depot xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XszjVtyhowGjSC5odCqBpW1CtXXwXjYokymrk7fGKD3; ethereum:0x766b0cd6ed6d90b5d49d2c36a3761e9728501ba9,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/home-depot-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219351
,,HONx,Honeywell xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsRbLZthfABAPAfumWNEJhPyiKDW6TvDVeAeW7oKqA2; ethereum:0x62a48560861b0b451654bfffdb5be6e47aa8ff1b,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/honeywell-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219583
,,JNJx,Johnson & Johnson xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsGVi5eo1Dh2zUpic4qACcjuWGjNv8GCt3dm5XcX6Dn; ethereum:0xdb0482cfad4789798623e64b15eeba01b16e917c,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/johnson-johnson-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219294
,,JPMx,JPMorgan Chase xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsMAqkcKsUewDrzVkait4e5u4y8REgtyS7jWgCpLV2C; ethereum:0xd9fc3e075d45254a1d834fea18af8041207dea0a,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/jpmorgan-chase-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219302
,,LINx,Linde xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsSr8anD1hkvNMu8XQiVcmiaTP7XGvYu7Q58LdmtE8Z; ethereum:0x15059c599c16fd8f70b633ade165502d6402cd49,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/linde-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219468
,,MRVLx,Marvell xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsuxRGDzbLjnJ72v74b7p9VY6N66uYgTCyfwwRjVCJA; ethereum:0xeaad46f4146ded5a47b55aa7f6c48c191deaec88,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/marvell-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219658
,,MAx,Mastercard xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsApJFV9MAktqnAc6jqzsHVujxkGm9xcSUffaBoYLKC; ethereum:0xb365cd2588065f522d379ad19e903304f6b622c6,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/mastercard-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219336
,,MCDx,McDonald's xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsqE9cRRpzxcGKDXj1BJ7Xmg4GRhZoyY1KpmGSxAWT2; ethereum:0x80a77a372c1e12accda84299492f404902e2da67,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/mcdonalds-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219534
,,MDTx,Medtronic xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsDgw22qRLTv5Uwuzn6T63cW69exG41T6gwQhEK22u2; ethereum:0x0588e851ec0418d660bee81230d6c678daf21d46,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/medtronic-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219575
,,MRKx,Merck xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsnQnU7AdbRZYe2akqqpibDdXjkieGFfSkbkjX1Sd1X; ethereum:0x17d8186ed8f68059124190d147174d0f6697dc40,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/merck-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219385
,,METAx,Meta xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:Xsa62P5mvPszXL1krVUnU5ar38bBSVcWAB6fmPCo5Zu; ethereum:0x96702be57cd9777f835117a809c7124fe4ec989a,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/meta-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219229
,,MSFTx,Microsoft xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XspzcW1PRtgf6Wj92HCiZdjzKCyFekVD8P5Ueh3dRMX; ethereum:0x5621737f42dae558b81269fcb9e9e70c19aa6b35,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/microsoft-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219203
,,MSTRx,MicroStrategy xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsP7xzNPvEHS1m6qfanPUGjNmdnmsLKEoNAnHjdxxyZ; ethereum:0xae2f842ef90c0d5213259ab82639d5bbf649b08e,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/microstrategy-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219633
,,QQQx,Nasdaq xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:Xs8S1uUs1zvS2p7iwtsG3b6fkhpvmwz4GYU3gWAmWHZ; ethereum:0xa753a7395cae905cd615da0b82a53e0560f250af,Tokenized Stocks & Equities,Equity index / basket token,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/nasdaq-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219724
,,NFLXx,Netflix xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsEH7wWfJJu2ZT3UCFeVfALnVA6CP5ur7Ee11KmzVpL; ethereum:0xa6a65ac27e76cd53cb790473e4345c46e5ebf961,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/netflix-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219526
,,NVOx,Novo Nordisk xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsfAzPzYrYjd4Dpa9BU3cusBsvWfVB9gBcyGC87S57n; ethereum:0xf9523e369c5f55ad72dbaa75b0a9b92b3d8b147e,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/novo-nordisk-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219443
,,NVDAx,NVIDIA xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh; ethereum:0xc845b2894dbddd03858fd2d643b4ef725fe0849d,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/nvidia-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219195
,,OPENx,OPEN xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsGtpmjhmC8kyjVSWL4VicGu36ceq9u55PTgF8bhGv6; ethereum:0xbee6b69345f376598fe16abd5592c6f844825e66,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/open-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1473120991
,,ORCLx,Oracle xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsjFwUPiLofddX5cWFHW35GCbXcSu1BCUGfxoQAQjeL; ethereum:0x548308e91ec9f285c7bff05295badbd56a6e4971,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/oracle-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219450
,,PLTRx,Palantir xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsoBhf2ufR8fTyNSjqfU71DYGaE6Z3SUGAidpzriAA4; ethereum:0x6d482cec5f9dd1f05ccee9fd3ff79b246170f8e2,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/palantir-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219625
,,PEPx,PepsiCo xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:Xsv99frTRUeornyvCfvhnDesQDWuvns1M852Pez91vF; ethereum:0x36c424a6ec0e264b1616102ad63ed2ad7857413e,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/pepsico-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219401
,,PFEx,Pfizer xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsAtbqkAP1HJxy7hFDeq7ok6yM43DQ9mQ1Rh861X8rw; ethereum:0x1ac765b5bea23184802c7d2d497f7c33f1444a9e,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/pfizer-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219377
,,PMx,Philip Morris xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:Xsba6tUnSjDae2VcopDB6FGGDaxRrewFCDa5hKn5vT3; ethereum:0x02a6c1789c3b4fdb1a7a3dfa39f90e5d3c94f4f9,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/philip-morris-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219591
,,PGx,Procter & Gamble xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsYdjDjNUygZ7yGKfQaB6TxLh2gC6RRjzLtLAGJrhzV; ethereum:0xa90424d5d3e770e8644103ab503ed775dd1318fd,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/procter-gamble-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219344
,,HOODx,Robinhood xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsvNBAYkrDRNhA7wPHQfX3ZUXZyZLdnCQDfHZ56bzpg; ethereum:0xe1385fdd5ffb10081cd52c56584f25efa9084015,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/robinhood-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219666
,,IWMx,Russell 2000 xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsbELVbLGBkn7xfMfyYuUipKGt1iRUc2B7pYRvFTFu3; ethereum:0xdadfb355c6110eda0908740d52c834d6c2bcddc7,Tokenized Stocks & Equities,Equity index / basket token,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/russell-2000-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1473121478
,,IJRx,S&P Small Cap xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsyZcb97BzETAqi9BoP2C9D196MiMNBisGMVNje2Thz; ethereum:0xAA28cB97D7f7E172f54deE950743886D2d65447d,Tokenized Stocks & Equities,Equity index / basket token,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/s-p-small-cap-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1473121486
,,SPYx,SP500 xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W; ethereum:0x90A2a4c76b5D8c0bc892A69EA28Aa775a8f2dD48,Tokenized Stocks & Equities,Equity index / basket token,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/sp500-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219716
,,TSLAx,Tesla xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB; ethereum:0x8aD3c73F833d3F9A523aB01476625F269aEB7Cf0,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/tesla-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219252
,,TONXx,TON xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XscE4GUcsYhcyZu5ATiGUMmhxYa1D5fwbpJw4K6K4dp; ethereum:0xe95ab205e333443D7970336D5fD827eF9eD97608,Tokenized Stocks & Equities,Single stock synthetic,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/ton-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1173294211
,,INTCx,Intel xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XshPgPdXFRWB8tP1j82rebb2Q9rPgGX37RuqzohmArM; ethereum:0xf8a80d1cb9cfd70d03d655d9df42339846f3b3c8,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/intel-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219609
,,IBMx,International Business Machines xStock,https://xstocks.fi/products,solana,solana; ethereum,solana:XspwhyYPdWVM8XBHZnpS9hgyag9MKjLRyE3tVfmCbSr; ethereum:0xd9913208647671fe0f48f7f260076b2c6f310aac,Tokenized Stocks & Equities,Single stock fully backed,Asset,Backed Assets (JE) Limited,https://assets.backed.fi/products/international-business-machines-xstock,"Backed Assets (JE) Limited – Jersey company no. 152608, registered address First Floor, La Chasse Chambers, Ten La Chasse, St. Helier, Jersey JE2 4UE; LEI 984500001AB7C6C7F577.",✓,✓,✓,✓,✓,✓,x,,,,,,,,,,,,,,CH1436219559
